,price,carat,cut,color,clarity,depth,table,volume,L/W_ratio,V/W_Ratio,color_num,clarity_num,cut_num,carat_range,table_range,color_range
30098,3441,0.8,Premium,D,SI1,62.9,60.0,206.07,0.8,257.59,1,6,2,5,10,CL
30099,596,0.34,Good,H,VS1,63.1,57.0,86.74,0.9,255.12,5,4,4,2,7,N-CL
30100,13540,2.14,Premium,G,SI2,60.7,59.0,578.0,0.7,270.09,4,7,2,11,9,N-CL
30101,3309,0.66,Very Good,E,VVS1,61.8,55.0,179.4,1.1,271.82,2,2,3,4,5,CL
30102,1260,0.54,Ideal,F,SI1,61.5,55.0,145.8,1.0,270.0,3,6,1,4,5,CL
30103,4432,1.01,Very Good,H,SI1,61.8,61.0,267.91,1.1,265.26,5,6,3,7,11,N-CL
30104,7226,1.0,Good,E,VVS2,65.3,56.0,241.02,0.8,241.02,2,3,4,6,6,CL
30105,657,0.32,Very Good,D,VS2,62.9,59.0,84.03,0.7,262.59,1,5,3,2,9,CL
30106,3842,1.06,Good,I,SI2,58.7,60.0,299.41,0.9,282.46,6,7,4,7,10,N-CL
30107,388,0.25,Very Good,D,VS1,60.8,60.0,68.08,0.5,272.32,1,4,3,1,10,CL
30108,710,0.3,Ideal,D,VS2,62.3,56.0,80.06,0.7,266.87,1,5,1,1,6,CL
30109,871,0.38,Good,D,VS2,63.4,55.0,100.98,0.9,265.74,1,5,4,2,5,CL
30110,904,0.41,Very Good,F,SI1,63.5,56.0,104.93,1.1,255.93,3,6,3,3,6,CL
30111,12606,1.5,Fair,D,VS2,65.4,53.0,358.92,0.3,239.28,1,5,5,8,3,CL
30112,11276,2.04,Very Good,J,SI2,61.7,57.0,535.38,0.4,262.44,7,7,3,11,7,N-CL
30113,2803,0.71,Ideal,G,VS2,61.3,56.0,187.47,0.7,264.04,4,5,1,5,6,N-CL
30114,1147,0.72,Fair,G,I1,65.1,57.0,174.03,1.8,241.71,4,8,5,5,7,N-CL
30115,1102,0.45,Fair,F,VS2,65.8,55.0,107.61,1.7,239.13,3,5,5,3,5,CL
30116,5569,1.02,Premium,H,VS1,62.1,59.0,261.73,0.8,256.6,5,4,2,7,9,N-CL
30117,732,0.31,Ideal,D,SI1,61.9,57.0,81.75,0.7,263.71,1,6,1,2,7,CL
30118,5044,1.02,Ideal,G,SI1,60.6,59.0,278.44,0.5,272.98,4,6,1,7,9,N-CL
30119,687,0.4,Very Good,E,SI1,61.4,58.0,110.36,0.8,275.9,2,6,3,2,8,CL
30120,2577,0.83,Fair,I,VS2,64.9,58.0,201.22,1.0,242.43,6,5,5,5,8,N-CL
30121,16512,2.11,Ideal,I,VS2,60.3,61.0,560.14,0.8,265.47,6,5,1,11,11,N-CL
30122,16562,2.01,Ideal,I,SI1,61.4,57.0,545.33,0.7,271.31,6,6,1,11,7,N-CL
30123,1007,0.41,Premium,F,VS1,62.7,58.0,107.85,0.6,263.05,3,4,2,3,8,CL
30124,658,0.3,Very Good,E,VS2,62.3,57.0,78.95,0.7,263.17,2,5,3,1,7,CL
30125,1323,0.5,Premium,F,VS2,61.7,60.0,127.51,0.8,255.02,3,5,2,3,10,CL
30126,9700,1.52,Premium,H,SI1,61.0,58.0,406.31,0.7,267.31,5,6,2,9,8,N-CL
30127,4309,0.9,Good,H,VS1,63.5,59.0,229.22,0.5,254.69,5,4,4,5,9,N-CL
30128,919,0.43,Premium,H,SI1,61.5,58.0,111.97,1.2,260.4,5,6,2,3,8,N-CL
30129,3408,0.91,Good,D,SI2,64.1,62.0,220.71,0.8,242.54,1,7,4,6,12,CL
30130,9850,2.05,Premium,I,SI2,62.1,59.0,529.47,0.7,258.28,6,7,2,11,9,N-CL
30131,3475,0.72,Ideal,H,VVS2,60.9,56.0,197.13,1.0,273.79,5,3,1,5,6,N-CL
30132,868,0.33,Premium,G,VVS1,60.9,58.0,88.52,0.9,268.24,4,2,2,2,8,N-CL
30133,1441,0.57,Ideal,G,SI1,62.1,55.0,151.7,0.4,266.14,4,6,1,4,5,N-CL
30134,4518,1.01,Ideal,I,SI1,62.3,59.0,260.1,0.6,257.52,6,6,1,7,9,N-CL
30135,882,0.42,Ideal,G,SI1,63.0,55.0,109.44,0.8,260.57,4,6,1,3,5,N-CL
30136,3616,0.73,Good,F,VVS2,59.5,61.0,197.14,0.5,270.05,3,3,4,5,11,CL
30137,8962,1.12,Very Good,G,IF,60.9,57.0,307.98,1.6,274.98,4,1,3,7,7,N-CL
30138,5167,1.07,Ideal,I,VS2,60.6,59.0,290.99,0.3,271.95,6,5,1,7,9,N-CL
30139,8455,1.65,Ideal,E,SI2,58.7,56.0,463.68,0.4,281.02,2,7,1,9,6,CL
30140,3108,0.74,Premium,E,VS2,62.4,59.0,189.45,0.7,256.01,2,5,2,5,9,CL
30141,5147,1.01,Premium,H,VS1,61.6,57.0,263.36,1.4,260.75,5,4,2,7,7,N-CL
30142,445,0.25,Ideal,H,VS1,62.6,53.0,67.25,1.0,269.0,5,4,1,1,3,N-CL
30143,3895,0.9,Good,E,SI2,61.3,61.0,233.36,0.7,259.29,2,7,4,5,11,CL
30144,6814,1.2,Very Good,G,VS1,63.3,57.0,304.81,0.9,254.01,4,4,3,7,7,N-CL
30145,11557,1.5,Ideal,H,VS1,61.0,56.8,403.03,0.5,268.69,5,4,1,8,7,N-CL
30146,5111,0.95,Very Good,G,VS1,61.7,58.0,251.62,1.3,264.86,4,4,3,6,8,N-CL
30147,12865,1.01,Ideal,E,IF,61.4,57.0,272.51,1.1,269.81,2,1,1,7,7,CL
30148,1013,0.3,Premium,G,VVS1,62.6,58.0,78.22,0.5,260.73,4,2,2,1,8,N-CL
30149,13797,2.26,Very Good,H,SI2,63.1,58.0,560.82,1.0,248.15,5,7,3,11,8,N-CL
30150,2593,0.7,Very Good,F,VS2,61.6,60.0,183.56,1.4,262.23,3,5,3,4,10,CL
30151,4514,1.0,Premium,H,VS2,60.2,62.0,267.09,0.5,267.09,5,5,2,6,12,N-CL
30152,11988,2.0,Ideal,G,SI2,62.2,57.0,520.32,1.6,260.16,4,7,1,10,7,N-CL
30153,526,0.3,Ideal,G,VS2,61.3,56.0,79.14,0.5,263.8,4,5,1,1,6,N-CL
30154,652,0.3,Ideal,F,VS1,61.9,55.1,81.18,0.7,270.6,3,4,1,1,6,CL
30155,1720,0.7,Fair,I,SI1,65.0,56.0,169.4,1.8,242.0,6,6,5,4,6,N-CL
30156,2117,0.56,Ideal,E,VS1,61.8,55.0,148.59,0.9,265.34,2,4,1,4,5,CL
30157,2187,0.7,Good,H,VS2,58.9,65.0,188.78,1.2,269.69,5,5,4,4,15,N-CL
30158,10880,1.57,Premium,H,VS1,61.7,58.0,426.94,1.2,271.94,5,4,2,9,8,N-CL
30159,16669,1.51,Premium,E,VS1,62.7,58.0,385.28,1.1,255.15,2,4,2,9,8,CL
30160,2083,0.7,Ideal,I,SI1,59.9,59.0,193.43,0.9,276.33,6,6,1,4,9,N-CL
30161,10954,1.54,Fair,F,SI1,65.8,56.0,372.21,0.6,241.69,3,6,5,9,6,CL
30162,6066,1.01,Good,D,VS2,64.2,60.0,254.84,0.5,252.32,1,5,4,7,10,CL
30163,3296,0.91,Ideal,J,VS1,60.7,57.0,242.97,0.5,267.0,7,4,1,6,7,N-CL
30164,3632,0.9,Very Good,D,SI2,59.8,53.0,242.19,0.8,269.1,1,7,3,5,3,CL
30165,3798,0.9,Ideal,D,SI2,60.9,57.0,241.41,0.6,268.23,1,7,1,5,7,CL
30166,4129,1.01,Premium,I,SI1,59.9,59.0,266.26,0.6,263.62,6,6,2,7,9,N-CL
30167,4229,0.76,Ideal,D,VS1,61.3,57.0,204.33,0.5,268.86,1,4,1,5,7,CL
30168,556,0.34,Good,E,SI1,63.4,55.0,88.32,0.5,259.76,2,6,4,2,5,CL
30169,645,0.32,Ideal,G,VS1,62.3,56.0,84.22,0.5,263.19,4,4,1,2,6,N-CL
30170,5382,1.24,Premium,D,SI2,59.9,59.0,338.6,0.9,273.06,1,7,2,8,9,CL
30171,3544,1.13,Premium,H,I1,62.7,59.0,287.06,0.8,254.04,5,8,2,7,9,N-CL
30172,4348,1.01,Premium,H,VS2,58.1,60.0,283.59,0.9,280.78,5,5,2,7,10,N-CL
30173,1847,0.54,Ideal,E,VS2,60.8,57.0,145.25,0.9,268.98,2,5,1,4,7,CL
30174,11756,1.5,Very Good,D,SI1,61.0,61.0,390.08,0.5,260.05,1,6,3,8,11,CL
30175,7070,1.05,Ideal,G,VS2,62.2,54.0,280.15,0.3,266.81,4,5,1,7,4,N-CL
30176,2444,0.7,Premium,E,SI1,62.0,60.0,183.89,0.9,262.7,2,6,2,4,10,CL
30177,5527,1.01,Ideal,F,SI1,62.0,54.0,269.99,1.2,267.32,3,6,1,7,4,CL
30178,983,0.38,Premium,G,VS2,59.2,60.0,104.49,0.6,274.97,4,5,2,2,10,N-CL
30179,1786,0.55,Premium,E,VS2,60.5,58.0,148.87,1.1,270.67,2,5,2,4,8,CL
30180,4196,1.06,Ideal,H,SI1,62.7,57.0,274.2,0.8,258.68,5,6,1,7,7,N-CL
30181,9072,1.5,Premium,G,SI2,61.8,59.0,378.96,1.1,252.64,4,7,2,8,9,N-CL
30182,2960,0.74,Ideal,G,VS1,61.8,55.0,196.79,0.9,265.93,4,4,1,5,5,N-CL
30183,2949,0.72,Ideal,H,VS1,62.3,55.0,188.46,0.3,261.75,5,4,1,5,5,N-CL
30184,903,0.38,Ideal,H,VVS1,61.2,57.0,101.41,0.4,266.87,5,2,1,2,7,N-CL
30185,872,0.31,Premium,E,VS2,60.5,60.0,82.12,0.5,264.9,2,5,2,2,10,CL
30186,898,0.42,Ideal,H,SI1,62.4,57.0,108.53,0.6,258.4,5,6,1,3,7,N-CL
30187,933,0.36,Ideal,E,VS1,62.7,57.0,94.82,0.7,263.39,2,4,1,2,7,CL
30188,1746,0.6,Ideal,G,VS2,62.1,57.0,156.0,1.3,260.0,4,5,1,4,7,N-CL
30189,7584,1.56,Very Good,I,SI1,62.9,58.0,394.9,0.5,253.14,6,6,3,9,8,N-CL
30190,2940,0.7,Good,F,VVS2,63.1,57.0,179.08,1.3,255.83,3,3,4,4,7,CL
30191,900,0.32,Ideal,E,VS2,62.2,55.0,83.64,0.2,261.38,2,5,1,2,5,CL
30192,854,0.33,Ideal,G,VS1,60.1,55.0,92.14,1.1,279.21,4,4,1,2,5,N-CL
30193,2797,0.7,Fair,G,VVS1,58.8,66.0,202.25,1.5,288.93,4,2,5,4,16,N-CL
30194,8788,1.12,Very Good,E,VS1,60.8,58.0,303.01,0.6,270.54,2,4,3,7,8,CL
30195,1723,0.56,Very Good,H,VVS2,59.8,57.0,161.86,1.7,289.04,5,3,3,4,7,N-CL
30196,710,0.3,Ideal,D,VS2,62.6,56.0,79.51,0.7,265.03,1,5,1,1,6,CL
30197,2728,0.73,Premium,F,SI1,62.2,56.0,190.1,1.0,260.41,3,6,2,5,6,CL
30198,972,0.32,Ideal,D,VS2,61.9,55.0,85.38,0.9,266.81,1,5,1,2,5,CL
30199,580,0.26,Ideal,F,VS1,60.9,57.0,69.76,0.5,268.31,3,4,1,1,7,CL
30200,1551,0.55,Ideal,E,SI1,60.7,57.0,148.03,0.6,269.15,2,6,1,4,7,CL
30201,3423,0.91,Ideal,H,SI2,60.3,57.0,249.65,0.6,274.34,5,7,1,6,7,N-CL
30202,12964,2.01,Good,I,SI2,59.1,59.0,536.04,0.6,266.69,6,7,4,11,9,N-CL
30203,5197,1.0,Very Good,F,SI1,61.6,61.0,255.63,1.1,255.63,3,6,3,6,11,CL
30204,6526,1.2,Very Good,G,SI1,62.8,60.0,309.36,1.2,257.8,4,6,3,7,10,N-CL
30205,4209,0.9,Premium,E,SI1,60.3,56.0,242.57,1.3,269.52,2,6,2,5,6,CL
30206,4304,0.9,Premium,D,SI1,59.4,62.0,239.09,0.8,265.66,1,6,2,5,12,CL
30207,1855,0.7,Very Good,J,VS1,59.6,62.0,189.77,1.2,271.1,7,4,3,4,12,N-CL
30208,666,0.4,Premium,D,SI2,60.4,59.0,111.98,0.6,279.95,1,7,2,2,9,CL
30209,1103,0.42,Ideal,F,VS1,61.4,57.0,110.36,1.0,262.76,3,4,1,3,7,CL
30210,746,0.37,Premium,H,VVS2,61.3,58.0,98.61,0.7,266.51,5,3,2,2,8,N-CL
30211,1876,0.57,Ideal,G,VS1,60.3,57.0,158.63,0.4,278.3,4,4,1,4,7,N-CL
30212,4150,1.0,Premium,H,SI1,61.8,59.0,258.06,0.8,258.06,5,6,2,6,9,N-CL
30213,3478,0.91,Very Good,J,VS2,61.9,59.0,231.85,0.8,254.78,7,5,3,6,9,N-CL
30214,6335,1.01,Premium,E,VS2,63.0,60.0,253.63,0.5,251.12,2,5,2,7,10,CL
30215,658,0.3,Ideal,F,VS1,61.4,56.0,82.69,0.9,275.63,3,4,1,1,6,CL
30216,633,0.25,Very Good,F,VVS1,61.8,55.0,67.92,0.7,271.68,3,2,3,1,5,CL
30217,1764,0.55,Ideal,E,VS1,61.5,57.0,145.25,0.8,264.09,2,4,1,4,7,CL
30218,696,0.32,Very Good,F,VS1,61.3,55.0,86.94,0.7,271.69,3,4,3,2,5,CL
30219,4243,1.01,Very Good,I,SI1,61.2,59.0,262.94,1.6,260.34,6,6,3,7,9,N-CL
30220,3958,0.9,Ideal,E,SI2,61.9,54.0,237.94,0.8,264.38,2,7,1,5,4,CL
30221,9471,1.51,Premium,F,SI2,59.9,58.0,419.06,0.9,277.52,3,7,2,9,8,CL
30222,1192,0.41,Ideal,F,VVS2,60.1,57.0,113.15,0.4,275.98,3,3,1,3,7,CL
30223,2339,0.71,Very Good,H,SI2,62.2,55.1,186.49,0.4,262.66,5,7,3,5,6,N-CL
30224,3167,0.71,Ideal,G,VVS1,62.1,56.0,195.08,2.1,274.76,4,2,1,5,6,N-CL
30225,2819,0.72,Ideal,H,VS1,62.3,56.0,190.77,0.7,264.96,5,4,1,5,6,N-CL
30226,4386,0.91,Ideal,H,SI1,61.9,56.0,237.94,0.6,261.47,5,6,1,6,6,N-CL
30227,2041,0.5,Very Good,F,VVS2,61.9,59.0,132.39,0.8,264.78,3,3,3,3,9,CL
30228,6486,1.05,Ideal,G,VS2,60.8,57.0,290.98,1.1,277.12,4,5,1,7,7,N-CL
30229,954,0.41,Good,E,VS1,61.3,61.0,109.44,0.4,266.93,2,4,4,3,11,CL
30230,4340,1.25,Premium,I,SI2,60.1,60.0,337.63,0.6,270.1,6,7,2,8,10,N-CL
30231,5477,1.18,Premium,I,VS1,62.6,59.0,303.01,0.3,256.79,6,4,2,7,9,N-CL
30232,1187,0.54,Ideal,G,SI1,61.7,55.0,145.53,0.6,269.5,4,6,1,4,5,N-CL
30233,7536,1.3,Premium,H,VS2,62.4,58.0,334.25,0.4,257.12,5,5,2,8,8,N-CL
30234,12063,2.09,Premium,H,SI1,60.5,61.0,566.28,0.8,270.95,5,6,2,11,11,N-CL
30235,4349,1.09,Very Good,H,SI2,60.9,57.0,297.18,0.8,272.64,5,7,3,7,7,N-CL
30236,575,0.25,Very Good,E,VVS2,63.4,58.0,63.84,1.0,255.36,2,3,3,1,8,CL
30237,1440,0.53,Good,H,IF,61.2,65.0,143.31,2.1,270.4,5,1,4,4,15,N-CL
30238,461,0.32,Good,H,SI1,63.1,58.0,82.31,0.7,257.22,5,6,4,2,8,N-CL
30239,826,0.4,Ideal,I,VS1,60.9,56.0,109.67,0.8,274.18,6,4,1,2,6,N-CL
30240,3799,1.0,Good,F,SI2,64.1,58.0,248.84,1.4,248.84,3,7,4,6,8,CL
30241,1767,0.55,Ideal,E,VS2,59.3,57.0,157.75,0.7,286.82,2,5,1,4,7,CL
30242,5785,1.33,Very Good,J,VS2,62.7,59.0,342.51,0.6,257.53,7,5,3,8,9,N-CL
30243,464,0.29,Ideal,H,VS1,62.4,54.0,76.76,0.7,264.69,5,4,1,1,4,N-CL
30244,2717,0.7,Ideal,F,VS2,61.3,56.0,187.15,0.5,267.36,3,5,1,4,6,CL
30245,1838,0.5,Ideal,H,VVS1,60.6,55.0,136.06,0.8,272.12,5,2,1,3,5,N-CL
30246,7572,1.0,Good,G,VVS2,61.6,60.0,258.07,0.6,258.07,4,3,4,6,10,N-CL
30247,1824,0.4,Ideal,E,VVS1,61.7,55.0,106.95,0.4,267.38,2,2,1,2,5,CL
30248,9183,1.53,Very Good,I,SI1,63.0,58.0,387.94,1.1,253.56,6,6,3,9,8,N-CL
30249,7899,1.52,Premium,J,VS2,62.0,59.0,387.42,0.4,254.88,7,5,2,9,9,N-CL
30250,1327,0.62,Ideal,G,SI2,62.1,55.0,164.56,0.5,265.42,4,7,1,4,5,N-CL
30251,11957,1.51,Premium,F,SI1,60.6,61.0,402.49,0.5,266.55,3,6,2,9,11,CL
30252,5080,1.08,Ideal,E,SI2,61.7,57.0,283.16,0.8,262.19,2,7,1,7,7,CL
30253,984,0.32,Ideal,F,IF,61.1,55.0,88.12,0.7,275.38,3,1,1,2,5,CL
30254,3077,0.79,Very Good,E,SI1,60.4,59.0,214.2,0.3,271.14,2,6,3,5,9,CL
30255,2840,0.71,Premium,F,VS2,59.3,56.0,199.17,1.0,280.52,3,5,2,5,6,CL
30256,10725,1.5,Ideal,H,SI1,61.3,57.0,404.13,0.3,269.42,5,6,1,8,7,N-CL
30257,776,0.3,Ideal,G,VS1,62.8,57.0,76.58,0.5,255.27,4,4,1,1,7,N-CL
30258,1875,0.51,Very Good,G,VVS2,62.9,57.0,133.43,0.6,261.63,4,3,3,4,7,N-CL
30259,1819,0.54,Ideal,F,VS1,62.5,56.0,141.15,0.8,261.39,3,4,1,4,6,CL
30260,10538,1.22,Ideal,D,VS2,61.7,56.0,324.24,0.4,265.77,1,5,1,8,6,CL
30261,6702,1.01,Premium,H,IF,62.1,59.0,265.84,0.9,263.21,5,1,2,7,9,N-CL
30262,1133,0.31,Premium,E,IF,61.0,59.0,83.45,0.7,269.19,2,1,2,2,9,CL
30263,5407,1.0,Good,F,VS2,64.4,56.0,245.7,0.8,245.7,3,5,4,6,6,CL
30264,6857,1.11,Ideal,G,VS2,61.2,56.0,296.74,0.5,267.33,4,5,1,7,6,N-CL
30265,1443,0.51,Very Good,G,VS2,63.5,57.0,129.04,0.2,253.02,4,5,3,4,7,N-CL
30266,3382,0.6,Ideal,D,VVS2,61.9,55.0,160.69,0.7,267.82,1,3,1,4,5,CL
30267,4679,1.03,Ideal,G,SI1,62.4,57.0,275.04,0.8,267.03,4,6,1,7,7,N-CL
30268,1029,0.36,Ideal,G,IF,61.9,55.0,96.07,0.7,266.86,4,1,1,2,5,N-CL
30269,1875,0.51,Ideal,G,VVS2,61.1,56.0,138.72,0.8,272.0,4,3,1,4,6,N-CL
30270,990,0.41,Premium,H,VS1,58.2,59.0,117.17,0.8,285.78,5,4,2,3,9,N-CL
30271,1076,0.41,Ideal,G,VVS2,61.3,56.0,108.99,0.4,265.83,4,3,1,3,6,N-CL
30272,4824,1.0,Good,G,SI1,63.9,60.0,242.58,0.8,242.58,4,6,4,6,10,N-CL
30273,4733,1.09,Ideal,G,SI2,61.7,57.0,287.93,0.8,264.16,4,7,1,7,7,N-CL
30274,1286,0.53,Premium,I,VS1,62.3,58.0,143.32,1.5,270.42,6,4,2,4,8,N-CL
30275,6046,1.22,Premium,D,SI2,62.0,60.0,308.91,0.9,253.2,1,7,2,8,10,CL
30276,633,0.25,Very Good,F,VVS2,62.4,55.0,66.43,0.7,265.72,3,3,3,1,5,CL
30277,1266,0.35,Ideal,D,VVS1,62.0,54.0,95.24,0.2,272.11,1,2,1,2,4,CL
30279,2325,0.6,Ideal,D,VS2,61.5,55.0,160.99,0.6,268.32,1,5,1,4,5,CL
30280,3011,0.77,Ideal,D,SI2,62.3,55.0,201.91,0.8,262.22,1,7,1,5,5,CL
30281,15293,1.55,Ideal,E,VS2,61.9,58.0,410.16,0.8,264.62,2,5,1,9,8,CL
30282,1580,0.4,Premium,E,IF,61.3,58.0,106.72,0.8,266.8,2,1,2,2,8,CL
30283,1242,0.5,Very Good,I,VS1,63.0,55.0,131.35,0.4,262.7,6,4,3,3,5,N-CL
30284,841,0.32,Very Good,D,VVS2,61.9,54.0,88.12,0.7,275.38,1,3,3,2,4,CL
30285,675,0.3,Ideal,H,VS1,62.9,57.0,77.85,0.7,259.5,5,4,1,1,7,N-CL
30286,5921,1.0,Good,G,VS1,58.6,62.0,277.17,0.5,277.17,4,4,4,6,12,N-CL
30287,778,0.33,Very Good,D,VS2,60.0,62.0,90.12,0.4,273.09,1,5,3,2,12,CL
30288,1857,0.5,Ideal,G,SI1,60.2,57.0,139.53,0.8,279.06,4,6,1,3,7,N-CL
30289,893,0.33,Very Good,E,VVS2,59.8,58.7,90.92,0.9,275.52,2,3,3,2,9,CL
30290,1197,0.35,Ideal,E,IF,61.4,56.0,94.2,0.7,269.14,2,1,1,2,6,CL
30291,4562,1.22,Premium,I,VS2,61.6,59.0,318.14,0.7,260.77,6,5,2,8,9,N-CL
30292,1282,0.5,Ideal,F,SI1,62.7,57.0,131.09,0.6,262.18,3,6,1,3,7,CL
30293,1987,0.54,Ideal,D,VS1,61.6,54.0,144.43,0.2,267.46,1,4,1,4,4,CL
30294,3750,1.08,Premium,I,SI2,60.1,59.0,302.1,0.9,279.72,6,7,2,7,9,N-CL
30295,1179,0.42,Ideal,D,VS1,61.1,57.0,112.68,0.6,268.29,1,4,1,3,7,CL
30296,5925,1.14,Premium,F,SI1,59.6,58.0,313.51,0.3,275.01,3,6,2,7,8,CL
30297,5902,1.24,Ideal,I,SI1,62.1,56.0,321.88,0.6,259.58,6,6,1,8,6,N-CL
30298,5147,1.01,Good,D,SI1,63.9,61.0,248.86,0.5,246.4,1,6,4,7,11,CL
30299,2086,0.71,Ideal,H,SI2,62.1,56.0,187.8,0.9,264.51,5,7,1,5,6,N-CL
30300,9946,1.6,Very Good,H,SI1,63.2,55.0,409.61,0.7,256.01,5,6,3,9,5,N-CL
30301,698,0.31,Very Good,E,SI1,63.2,59.0,77.48,1.6,249.94,2,6,3,2,9,CL
30302,911,0.3,Ideal,E,VS1,61.5,56.0,81.18,1.4,270.6,2,4,1,1,6,CL
30303,789,0.31,Ideal,G,VVS1,62.5,54.0,82.88,0.7,267.35,4,2,1,2,4,N-CL
30304,1024,0.35,Premium,G,VVS2,62.4,56.0,90.51,1.3,258.6,4,3,2,2,6,N-CL
30305,3724,0.9,Good,E,SI2,62.1,63.0,228.1,0.5,253.44,2,7,4,5,13,CL
30306,907,0.31,Ideal,G,VVS2,62.7,57.0,80.43,0.5,259.45,4,3,1,2,7,N-CL
30307,999,0.37,Ideal,E,VS1,61.3,55.0,101.19,0.6,273.49,2,4,1,2,5,CL
30308,393,0.32,Very Good,H,SI2,60.4,59.0,85.76,0.7,268.0,5,7,3,2,9,N-CL
30309,13239,1.5,Very Good,G,VS2,63.5,54.0,378.45,0.6,252.3,4,5,3,8,4,N-CL
30310,453,0.26,Ideal,F,VS2,62.1,57.0,68.92,1.5,265.08,3,5,1,1,7,CL
30311,10681,1.75,Very Good,J,VS1,61.5,59.0,475.14,1.0,271.51,7,4,3,10,9,N-CL
30312,789,0.31,Ideal,G,VVS1,61.5,55.0,85.76,0.7,276.65,4,2,1,2,5,N-CL
30313,11413,2.0,Premium,F,SI2,61.5,59.0,507.52,1.0,253.76,3,7,2,10,9,CL
30314,12210,1.6,Premium,H,VS1,60.0,59.0,437.24,0.4,273.27,5,4,2,9,9,N-CL
30315,795,0.43,Ideal,G,SI1,62.0,55.0,114.79,0.6,266.95,4,6,1,3,5,N-CL
30316,1412,0.59,Very Good,G,SI1,63.0,57.0,154.85,0.6,262.46,4,6,3,4,7,N-CL
30317,9208,1.74,Ideal,J,SI1,62.1,54.0,457.12,0.5,262.71,7,6,1,10,4,N-CL
30318,631,0.4,Ideal,J,VS1,62.6,55.0,106.27,0.8,265.67,7,4,1,2,5,N-CL
30319,890,0.31,Ideal,E,VVS1,61.7,56.0,85.18,0.7,274.77,2,2,1,2,6,CL
30320,2184,0.7,Ideal,H,SI1,61.2,56.0,187.47,0.9,267.81,5,6,1,4,6,N-CL
30321,8567,1.06,Ideal,E,VS1,62.1,57.0,274.62,0.5,259.08,2,4,1,7,7,CL
30322,5102,1.04,Ideal,H,SI1,62.3,57.0,270.84,0.5,260.42,5,6,1,7,7,N-CL
30323,5867,1.08,Ideal,H,SI1,60.0,58.0,296.74,0.4,274.76,5,6,1,7,8,N-CL
30324,4936,1.27,Ideal,G,SI2,58.8,56.0,356.88,1.4,281.01,4,7,1,8,6,N-CL
30325,813,0.34,Ideal,G,VVS1,60.4,56.0,93.58,0.7,275.24,4,2,1,2,6,N-CL
30326,3837,0.91,Very Good,D,SI2,63.9,56.0,224.75,0.5,246.98,1,7,3,6,6,CL
30327,13034,1.52,Premium,G,VS1,61.4,58.0,398.69,0.4,262.3,4,4,2,9,8,N-CL
30328,2291,0.53,Ideal,F,VVS2,61.3,56.0,143.05,0.6,269.91,3,3,1,4,6,CL
30329,3354,0.71,Ideal,E,VS1,62.4,57.0,184.87,0.7,260.38,2,4,1,5,7,CL
30330,4853,1.01,Very Good,E,SI1,63.1,55.0,257.65,1.1,255.1,2,6,3,7,5,CL
30331,720,0.32,Premium,G,VS2,61.7,60.0,82.11,1.8,256.59,4,5,2,2,10,N-CL
30332,798,0.4,Very Good,E,SI2,63.1,57.0,104.26,0.4,260.65,2,7,3,2,7,CL
30333,827,0.35,Premium,D,SI1,61.0,60.0,94.4,0.9,269.71,1,6,2,2,10,CL
30334,4969,1.16,Premium,G,SI2,62.6,58.0,298.07,0.9,256.96,4,7,2,7,8,N-CL
30335,2688,0.82,Premium,F,SI2,59.5,62.0,226.6,0.8,276.34,3,7,2,5,12,CL
30336,3411,0.73,Ideal,G,VS1,60.7,57.0,197.47,0.7,270.51,4,4,1,5,7,N-CL
30337,11341,1.67,Ideal,F,SI2,62.4,54.0,442.45,0.4,264.94,3,7,1,9,4,CL
30338,14362,2.27,Premium,I,SI1,61.0,58.0,594.12,0.2,261.73,6,6,2,11,8,N-CL
30339,3831,0.8,Very Good,E,VS1,63.2,54.0,206.77,0.9,258.46,2,4,3,5,4,CL
30340,3499,0.62,Ideal,F,VVS1,61.9,56.0,163.97,0.4,264.47,3,2,1,4,6,CL
30341,3723,0.91,Ideal,E,SI2,61.1,58.0,247.28,0.6,271.74,2,7,1,6,8,CL
30342,638,0.3,Very Good,G,VVS2,62.9,58.0,78.4,0.7,261.33,4,3,3,1,8,N-CL
30343,1290,0.39,Premium,F,VVS1,62.7,57.0,100.76,0.9,258.36,3,2,2,2,7,CL
30344,14403,2.0,Very Good,J,VS2,61.9,60.0,513.9,1.1,256.95,7,5,3,10,10,N-CL
30345,7710,1.0,Very Good,F,VS1,59.8,58.0,276.74,0.6,276.74,3,4,3,6,8,CL
30346,4443,1.2,Very Good,G,SI2,61.5,58.0,320.48,0.3,267.07,4,7,3,7,8,N-CL
30347,386,0.21,Premium,E,VS2,60.5,59.0,56.77,1.0,270.33,2,5,2,1,9,CL
30348,5410,1.09,Ideal,D,SI2,61.7,59.0,290.99,0.3,266.96,1,7,1,7,9,CL
30349,1662,0.51,Ideal,E,VS2,61.5,55.0,138.17,1.7,270.92,2,5,1,4,5,CL
30350,8476,1.39,Premium,F,SI1,62.1,58.0,363.99,0.8,261.86,3,6,2,8,8,CL
30351,1574,0.51,Very Good,F,VS2,63.1,57.0,131.61,0.4,258.06,3,5,3,4,7,CL
30352,628,0.31,Very Good,H,VS2,60.5,63.0,81.93,0.9,264.29,5,5,3,2,13,N-CL
30353,3170,0.74,Ideal,F,VS1,62.3,57.0,192.77,0.3,260.5,3,4,1,5,7,CL
