,price,carat,cut,color,clarity,depth,table,volume,L/W_ratio,V/W_Ratio,T/D_ratio
28743,13666,1.71,Premium,G,SI1,60.6,58.0,467.89,0.5,273.62,0.957095709570957
28744,12592,1.54,Premium,G,SI1,61.0,59.0,404.67,0.7,262.77,0.9672131147540983
28745,838,0.34,Ideal,E,VVS2,61.8,56.0,91.53,0.9,269.21,0.9061488673139159
28746,1219,0.5,Premium,H,SI1,62.1,60.0,127.51,0.8,255.02,0.966183574879227
28747,4003,0.89,Very Good,E,SI1,62.7,57.0,228.47,0.8,256.71,0.9090909090909091
28748,766,0.38,Premium,G,VS2,59.3,59.0,105.82,0.6,278.47,0.9949409780775718
28749,6751,1.41,Premium,I,SI2,62.9,59.0,357.9,0.8,253.83,0.9379968203497615
28750,5151,0.9,Very Good,E,VS1,61.1,59.0,236.02,1.0,262.24,0.9656301145662848
28751,791,0.41,Premium,D,SI1,59.6,59.0,113.38,0.6,276.54,0.9899328859060402
28752,2577,0.7,Good,G,VS1,63.5,61.0,178.13,0.7,254.47,0.9606299212598425
28753,683,0.41,Premium,E,SI2,62.1,58.0,107.62,0.8,262.49,0.9339774557165861
28754,4407,1.08,Very Good,F,SI2,62.6,56.0,286.18,0.9,264.98,0.8945686900958466
28755,1689,0.57,Premium,F,VS1,59.9,59.0,156.01,0.9,273.7,0.984974958263773
28756,911,0.3,Ideal,D,VS2,60.8,57.0,80.62,0.7,268.73,0.9375
28757,4790,0.94,Good,D,SI1,63.6,56.0,240.25,0.8,255.59,0.8805031446540881
28758,1751,0.51,Ideal,F,VS1,61.8,55.0,136.59,0.6,267.82,0.8899676375404532
28759,900,0.32,Ideal,E,VS2,62.0,55.0,83.26,0.5,260.19,0.8870967741935484
28760,4561,1.01,Fair,F,SI1,65.9,60.0,237.93,1.3,235.57,0.9104704097116842
28761,675,0.3,Premium,H,VS1,61.4,59.0,80.06,0.7,266.87,0.9609120521172638
28762,8364,1.09,Ideal,G,VVS2,60.6,57.0,297.17,1.2,272.63,0.9405940594059405
28763,2114,0.64,Very Good,E,VS2,63.4,54.0,166.37,0.5,259.95,0.8517350157728707
28764,16340,1.8,Ideal,F,SI1,61.4,54.0,480.66,0.5,267.03,0.8794788273615636
28765,544,0.31,Ideal,H,VS1,62.6,55.0,83.26,0.9,268.58,0.8785942492012779
28766,825,0.45,Ideal,I,VS1,61.6,54.0,123.26,0.8,273.91,0.8766233766233766
28767,3323,0.53,Ideal,E,VVS1,61.5,54.0,144.15,0.4,271.98,0.8780487804878049
28768,3205,0.9,Fair,D,SI2,65.7,60.0,210.29,0.8,233.66,0.91324200913242
28769,3161,0.71,Premium,D,VS2,59.2,59.0,197.13,1.0,277.65,0.9966216216216216
28770,3274,0.72,Ideal,H,VS1,60.7,55.0,199.52,0.3,277.11,0.9060955518945634
28771,3718,1.04,Ideal,F,I1,61.6,57.0,271.67,0.8,261.22,0.9253246753246753
28772,2041,0.54,Ideal,G,VVS1,61.3,56.0,145.81,0.4,270.02,0.9135399673735727
28773,393,0.32,Premium,J,VS2,61.9,58.0,83.45,0.7,260.78,0.9369951534733442
28774,1768,0.5,Ideal,E,VS2,60.8,55.0,138.19,0.6,276.38,0.9046052631578948
28775,504,0.27,Very Good,H,VVS2,62.5,55.0,71.3,1.0,264.07,0.88
28776,4182,0.9,Very Good,G,VS2,62.4,60.0,226.61,0.7,251.79,0.9615384615384616
28777,844,0.37,Premium,E,VVS2,60.9,59.0,99.68,0.9,269.41,0.9688013136288999
28778,449,0.32,Ideal,E,SI2,62.7,55.0,85.76,0.7,268.0,0.8771929824561403
28779,1662,0.51,Premium,G,VS1,62.2,58.0,132.39,0.4,259.59,0.932475884244373
28780,504,0.32,Ideal,J,VS2,62.9,56.0,84.03,0.7,262.59,0.890302066772655
28781,4692,1.01,Very Good,H,VS2,63.3,58.0,248.85,0.9,246.39,0.9162717219589258
28782,5914,1.5,Premium,G,I1,60.3,61.0,398.14,0.7,265.43,1.0116086235489221
28783,1060,0.31,Premium,E,IF,61.0,59.0,84.03,0.7,271.06,0.9672131147540983
28784,961,0.41,Premium,G,VS1,60.5,58.0,108.76,0.8,265.27,0.9586776859504132
28785,2608,0.72,Fair,H,VVS2,56.5,68.0,209.19,2.3,290.54,1.2035398230088497
28786,1397,0.4,Ideal,E,VVS1,61.5,56.0,107.85,0.6,269.62,0.9105691056910569
28787,730,0.32,Ideal,G,VVS2,61.5,57.0,86.15,0.9,269.22,0.926829268292683
28788,8347,1.08,Ideal,G,VVS1,61.6,56.0,291.87,0.8,270.25,0.9090909090909091
28789,1697,0.51,Very Good,F,VS1,62.4,59.0,130.58,1.0,256.04,0.9455128205128205
28790,1872,0.52,Ideal,F,VS1,62.0,57.0,135.8,0.6,261.15,0.9193548387096774
28791,1177,0.44,Ideal,H,IF,61.4,55.0,120.55,0.6,273.98,0.8957654723127036
28792,4826,1.08,Premium,H,SI1,62.6,56.0,279.72,0.9,259.0,0.8945686900958466
28793,3819,1.0,Fair,H,VS2,64.8,55.0,250.43,1.1,250.43,0.8487654320987654
28794,1402,0.38,Ideal,E,IF,62.2,54.1,101.19,0.6,266.29,0.8697749196141479
28795,2511,0.71,Ideal,E,SI2,59.5,57.0,198.83,0.9,280.04,0.957983193277311
28796,3464,0.71,Very Good,E,VS1,61.6,59.0,184.86,1.2,260.37,0.9577922077922078
28797,667,0.41,Very Good,E,SI1,63.2,57.0,105.37,1.1,257.0,0.9018987341772151
28798,5103,1.36,Premium,H,SI2,60.1,56.0,372.72,0.7,274.06,0.9317803660565723
28799,1015,0.41,Premium,D,SI1,60.5,60.0,109.44,0.8,266.93,0.9917355371900827
28800,5408,1.13,Very Good,D,SI2,62.3,60.0,295.83,1.7,261.8,0.9630818619582665
28801,2697,0.7,Fair,E,VS2,60.6,64.0,182.24,2.6,260.34,1.056105610561056
28802,7255,1.51,Premium,J,SI1,60.6,57.0,406.3,1.1,269.07,0.9405940594059405
28803,16386,2.02,Fair,D,SI1,65.0,55.0,488.04,1.3,241.6,0.8461538461538461
28804,1069,0.38,Premium,E,VS1,60.2,58.0,102.28,1.1,269.16,0.9634551495016611
28805,560,0.25,Very Good,E,VVS1,61.5,56.0,67.58,0.5,270.32,0.9105691056910569
28806,1760,0.5,Ideal,G,VVS2,62.2,56.0,131.08,1.8,262.16,0.9003215434083601
28807,638,0.41,Very Good,E,SI2,63.0,57.0,105.15,0.6,256.46,0.9047619047619048
28808,1043,0.4,Ideal,G,VVS1,62.4,54.0,106.72,0.4,266.8,0.8653846153846154
28809,776,0.3,Ideal,F,VS2,61.8,56.0,79.69,0.2,265.63,0.9061488673139159
28810,4729,1.05,Good,F,SI1,57.9,62.0,302.56,0.7,288.15,1.0708117443868739
28811,665,0.3,Ideal,G,VVS2,62.4,57.0,78.59,0.5,261.97,0.9134615384615384
28812,6342,1.04,Very Good,F,VS2,60.1,59.0,286.62,0.8,275.6,0.9816971713810316
28813,544,0.31,Very Good,E,SI1,62.8,57.0,81.37,0.5,262.48,0.9076433121019108
28814,3795,1.21,Very Good,E,I1,63.3,63.0,298.97,0.7,247.08,0.9952606635071091
28815,972,0.32,Premium,D,VS2,61.7,59.0,84.99,1.1,265.59,0.9562398703403565
28816,2733,0.81,Very Good,G,SI1,60.7,56.0,224.75,0.5,277.47,0.9225700164744646
28817,3308,0.9,Ideal,I,SI1,60.8,57.0,242.97,0.5,269.97,0.9375
28818,1108,0.37,Very Good,D,VVS1,62.3,54.0,98.81,1.8,267.05,0.8667736757624398
28819,5141,1.5,Very Good,J,I1,63.3,58.0,380.02,0.6,253.35,0.9162717219589258
28820,2089,0.7,Ideal,F,SI1,62.6,56.0,183.25,0.5,261.79,0.8945686900958466
28821,566,0.27,Very Good,G,IF,60.8,57.0,74.8,0.5,277.04,0.9375
28822,3048,0.82,Very Good,F,SI1,63.9,56.9,205.02,1.2,250.02,0.8904538341158059
28823,506,0.3,Very Good,F,SI2,63.3,55.0,79.69,0.9,265.63,0.8688783570300158
28824,853,0.39,Ideal,H,VVS2,61.4,56.1,105.15,0.6,269.62,0.9136807817589577
28825,4661,0.94,Premium,E,SI1,60.0,58.0,264.19,1.1,281.05,0.9666666666666667
28826,12092,1.53,Premium,H,VVS2,60.4,60.0,409.61,0.7,267.72,0.9933774834437087
28827,3294,0.7,Premium,E,VVS1,61.7,59.0,183.57,0.7,262.24,0.9562398703403565
28828,789,0.36,Very Good,E,VS2,61.3,60.0,95.86,0.9,266.28,0.9787928221859706
28829,679,0.43,Very Good,F,SI2,60.5,59.0,117.65,0.6,273.6,0.9752066115702479
28830,6843,1.01,Good,E,VS2,63.9,59.0,253.63,0.5,251.12,0.9233176838810642
28831,7780,1.51,Ideal,H,SI1,61.7,56.0,373.75,1.0,247.52,0.9076175040518638
28832,2068,0.72,Good,I,VS2,63.3,59.0,180.04,0.7,250.06,0.9320695102685624
28833,1057,0.41,Very Good,E,VVS1,59.8,62.0,112.21,1.0,273.68,1.0367892976588629
28834,4566,1.04,Fair,E,SI2,67.5,56.0,242.96,1.0,233.62,0.8296296296296296
28835,6635,1.27,Ideal,H,SI1,61.7,57.0,333.77,0.3,262.81,0.9238249594813613
28836,794,0.3,Ideal,G,IF,62.6,56.0,80.06,0.7,266.87,0.8945686900958466
28837,540,0.32,Premium,G,SI2,61.0,59.0,84.02,1.4,262.56,0.9672131147540983
28838,2596,0.7,Premium,F,SI1,59.4,59.0,191.76,0.9,273.94,0.9932659932659933
28839,2376,0.72,Premium,E,SI2,62.9,58.0,185.19,1.0,257.21,0.9220985691573927
28840,3398,0.9,Good,H,SI1,63.2,61.0,222.53,1.5,247.26,0.9651898734177214
28841,651,0.31,Premium,E,SI1,58.7,60.0,88.72,0.7,286.19,1.0221465076660987
28842,2089,0.77,Premium,I,SI1,60.4,58.0,213.85,0.5,277.73,0.9602649006622517
28843,1008,0.43,Premium,G,VS1,62.2,59.0,111.98,0.6,260.42,0.9485530546623794
28844,5164,1.13,Ideal,G,SI2,62.9,54.0,298.97,0.7,264.58,0.8585055643879174
28845,3226,0.73,Very Good,E,VS1,62.3,58.0,188.46,0.3,258.16,0.9309791332263243
28846,706,0.35,Ideal,F,VS2,61.9,54.0,92.75,0.9,265.0,0.8723747980613894
28847,557,0.33,Premium,G,SI2,59.4,59.0,91.53,0.4,277.36,0.9932659932659933
28848,863,0.5,Premium,G,SI2,62.4,61.0,124.5,0.8,249.0,0.9775641025641025
28849,8088,1.55,Ideal,J,VS2,61.7,55.0,407.41,0.7,262.85,0.8914100486223663
28850,10548,1.51,Premium,H,VS2,61.5,58.0,399.19,1.7,264.36,0.943089430894309
28851,3373,0.82,Very Good,E,SI1,62.0,60.0,214.56,0.7,261.66,0.967741935483871
28852,402,0.23,Very Good,D,VS2,61.6,58.0,63.04,0.8,274.09,0.9415584415584415
28853,1199,0.52,Good,E,SI2,60.5,62.0,139.26,1.0,267.81,1.024793388429752
28854,3199,0.7,Premium,E,VS2,61.0,59.0,186.49,0.7,266.41,0.9672131147540983
28855,2604,0.7,Very Good,D,SI1,59.4,63.0,192.43,0.3,274.9,1.0606060606060606
28856,907,0.35,Ideal,D,VS2,60.5,56.0,97.97,0.6,279.91,0.9256198347107438
28857,10171,1.53,Ideal,I,VS1,60.2,60.0,420.19,0.4,274.63,0.9966777408637874
28858,4416,1.01,Premium,F,SI2,61.6,58.0,261.73,0.2,259.14,0.9415584415584415
28859,800,0.38,Ideal,F,VS2,62.2,57.0,98.61,0.7,259.5,0.9163987138263665
28860,2853,0.82,Premium,I,VS1,61.9,58.0,213.49,0.3,260.35,0.9369951534733442
28861,1087,0.42,Premium,G,VS2,61.9,58.0,109.67,1.0,261.12,0.9369951534733442
28862,1666,0.5,Ideal,H,SI1,61.3,56.0,136.32,0.8,272.64,0.9135399673735727
28863,5132,1.01,Good,E,SI1,63.6,60.0,257.25,0.9,254.7,0.9433962264150944
28864,2307,0.76,Ideal,J,VS1,61.9,54.0,200.54,0.7,263.87,0.8723747980613894
28865,2429,0.8,Ideal,G,SI2,62.1,57.0,216.35,1.3,270.44,0.9178743961352657
28866,6386,1.0,Very Good,G,VS2,62.8,62.0,251.63,0.8,251.63,0.9872611464968153
28867,1646,0.56,Premium,F,SI1,61.0,58.0,152.27,0.6,271.91,0.9508196721311475
28868,14603,2.3,Very Good,I,SI2,60.6,60.0,623.56,0.6,271.11,0.9900990099009901
28869,1873,0.51,Ideal,D,VS1,62.4,57.0,132.91,0.8,260.61,0.9134615384615384
28870,8039,1.2,Ideal,H,VS1,61.1,58.0,323.77,0.6,269.81,0.9492635024549918
28871,18139,2.03,Premium,H,VS2,62.6,59.0,526.21,0.5,259.22,0.9424920127795527
28872,5720,1.0,Very Good,E,VS2,62.8,63.0,251.63,0.8,251.63,1.0031847133757963
28873,1033,0.36,Ideal,D,VVS2,62.0,54.0,97.97,1.3,272.14,0.8709677419354839
28874,895,0.3,Premium,G,IF,60.2,58.0,83.83,0.9,279.43,0.9634551495016611
28875,3417,0.92,Very Good,H,SI2,62.8,59.0,232.99,0.3,253.25,0.9394904458598726
28876,3312,0.96,Good,J,VS2,63.9,58.0,241.8,1.0,251.88,0.9076682316118936
28877,2333,0.54,Ideal,F,VS2,61.3,57.0,145.25,0.9,268.98,0.9298531810766721
28878,3880,1.2,Very Good,J,SI2,59.6,62.0,333.29,0.7,277.74,1.0402684563758389
28879,1337,0.5,Ideal,E,SI1,60.6,59.0,136.59,0.6,273.18,0.9735973597359736
28880,1232,0.56,Very Good,J,VS2,60.6,57.0,154.85,0.6,276.52,0.9405940594059405
28881,4372,1.0,Ideal,F,SI2,61.3,56.0,268.33,0.5,268.33,0.9135399673735727
28882,6543,1.27,Ideal,F,VS2,62.8,56.0,324.71,0.6,255.68,0.89171974522293
28883,6210,1.28,Premium,H,SI1,62.1,62.0,320.94,0.7,250.73,0.998389694041868
28884,6055,1.2,Premium,F,SI2,59.9,58.0,331.37,0.9,276.14,0.9682804674457429
28885,3352,0.72,Ideal,G,VVS2,62.0,55.0,189.78,0.7,263.58,0.8870967741935484
28886,17893,2.48,Very Good,H,SI1,63.3,56.0,628.68,0.6,253.5,0.8846761453396524
28887,18186,2.0,Very Good,G,SI1,62.5,58.0,515.84,0.8,257.92,0.928
28888,1924,0.56,Ideal,D,VS1,60.4,56.0,153.13,0.6,273.45,0.9271523178807948
28889,4047,0.9,Premium,F,SI1,62.3,58.0,231.47,1.0,257.19,0.9309791332263243
28890,1046,0.31,Premium,E,VVS2,61.9,58.0,82.88,0.7,267.35,0.9369951534733442
28891,3411,1.01,Premium,I,SI2,61.6,59.0,258.06,0.8,255.5,0.9577922077922078
28892,702,0.33,Ideal,G,VVS2,62.6,53.0,87.73,0.5,265.85,0.8466453674121406
28893,969,0.38,Ideal,G,SI1,61.8,54.0,102.28,0.4,269.16,0.8737864077669903
28894,2723,0.8,Very Good,G,SI1,59.4,60.0,221.44,0.5,276.8,1.0101010101010102
28895,3249,0.76,Ideal,H,VVS2,61.0,56.0,204.33,1.0,268.86,0.9180327868852459
28896,1326,0.42,Ideal,F,VVS1,61.3,56.0,112.45,0.2,267.74,0.9135399673735727
28897,544,0.27,Very Good,F,VVS2,62.5,59.0,70.78,1.0,262.15,0.944
28898,3293,0.8,Very Good,E,SI1,63.1,57.0,203.98,1.3,254.97,0.9033280507131537
28899,435,0.31,Very Good,I,VS2,62.3,57.0,81.75,0.7,263.71,0.9149277688603532
28900,2012,0.52,Premium,G,VVS2,61.5,62.0,136.59,0.6,262.67,1.008130081300813
28901,6485,1.2,Ideal,H,SI1,60.8,57.0,326.61,0.3,272.18,0.9375
28902,1056,0.37,Ideal,G,IF,61.2,56.0,99.25,0.7,268.24,0.9150326797385621
28903,3036,0.78,Ideal,F,SI1,61.0,55.0,213.13,0.7,273.24,0.9016393442622951
28904,7135,1.01,Very Good,F,VS2,63.8,55.0,256.84,1.1,254.3,0.8620689655172414
28905,17247,2.0,Very Good,H,SI1,62.7,56.0,513.28,0.5,256.64,0.8931419457735247
28906,4928,1.01,Good,E,SI1,56.9,61.0,289.67,0.8,286.8,1.0720562390158173
28907,2833,0.8,Very Good,I,VS2,62.0,58.0,207.46,1.5,259.32,0.9354838709677419
28908,3083,0.72,Very Good,F,VS1,63.2,57.0,186.82,0.7,259.47,0.9018987341772151
28909,8431,1.5,Premium,I,VS2,62.3,59.0,385.82,0.8,257.21,0.9470304975922954
28910,9596,1.7,Premium,E,SI2,59.8,59.0,455.32,1.3,267.84,0.9866220735785953
28911,4039,0.76,Ideal,E,VS2,62.1,55.0,201.91,0.7,265.67,0.8856682769726247
28912,3168,1.08,Ideal,F,I1,61.8,56.0,290.99,0.3,269.44,0.9061488673139159
28913,2415,0.7,Very Good,I,VVS2,63.3,55.0,178.45,1.1,254.93,0.8688783570300158
28914,14042,2.3,Premium,H,SI2,60.6,59.0,588.48,0.4,255.86,0.9735973597359736
28915,633,0.25,Very Good,F,VVS1,62.2,56.0,65.29,0.2,261.16,0.9003215434083601
28916,458,0.23,Good,E,VVS1,60.6,65.0,62.26,0.5,270.7,1.0726072607260726
28917,9550,1.02,Premium,F,VVS1,62.6,59.0,259.28,0.8,254.2,0.9424920127795527
28918,5068,1.01,Ideal,E,SI1,62.2,56.0,263.37,0.5,260.76,0.9003215434083601
28919,1180,0.5,Ideal,G,SI2,60.7,56.0,137.65,1.0,275.3,0.9225700164744646
28920,4980,1.04,Premium,H,SI1,58.7,61.0,285.75,0.8,274.76,1.039182282793867
28921,7290,1.13,Ideal,G,VS2,61.6,57.0,298.97,0.3,264.58,0.9253246753246753
28922,1224,0.56,Ideal,J,VS2,62.0,56.0,148.59,0.8,265.34,0.9032258064516129
28923,597,0.26,Very Good,F,VVS2,63.2,54.0,67.42,0.7,259.31,0.8544303797468354
28924,4026,0.91,Premium,F,SI1,61.0,59.0,238.71,0.6,262.32,0.9672131147540983
28925,10096,1.49,Premium,H,SI1,61.9,57.0,392.76,0.5,263.6,0.9208400646203554
28926,461,0.31,Ideal,I,VS1,61.9,54.0,82.31,0.7,265.52,0.8723747980613894
28927,741,0.39,Very Good,G,VS1,61.7,62.0,102.28,0.9,262.26,1.0048622366288493
28928,2444,0.7,Good,D,SI1,59.9,63.0,193.76,1.2,276.8,1.0517529215358932
28929,8431,1.5,Very Good,F,SI2,62.3,60.0,392.75,0.7,261.83,0.9630818619582665
28930,1229,0.45,Premium,F,VS1,62.1,59.0,112.21,0.8,249.36,0.9500805152979066
28931,13786,2.07,Premium,H,SI1,62.0,58.0,534.71,1.0,258.31,0.9354838709677419
28932,8373,1.01,Very Good,G,VVS1,61.8,59.0,265.84,0.9,263.21,0.9546925566343043
28933,789,0.36,Very Good,E,VS2,59.8,62.0,96.91,1.1,269.19,1.0367892976588629
28934,3489,0.77,Good,D,VS2,63.1,57.0,200.2,0.5,260.0,0.9033280507131537
28935,2563,0.7,Very Good,G,VS2,58.7,53.0,200.2,0.5,286.0,0.9028960817717205
28936,6499,1.01,Premium,G,VS1,60.8,58.0,272.93,1.1,270.23,0.9539473684210527
28937,2970,1.04,Good,I,SI2,59.9,64.0,270.83,0.9,260.41,1.0684474123539232
28938,6396,1.27,Ideal,I,VS1,62.8,57.0,325.66,0.4,256.43,0.9076433121019108
28939,4043,0.8,Ideal,F,VS2,62.1,56.0,212.06,0.8,265.08,0.9017713365539453
28940,936,0.32,Ideal,G,VVS2,61.9,57.0,84.6,0.7,264.38,0.9208400646203554
28941,3748,0.9,Very Good,E,SI1,62.5,60.0,228.84,0.7,254.27,0.96
28942,11415,1.18,Ideal,F,VVS2,60.6,55.0,323.77,0.6,274.38,0.9075907590759076
28943,3299,0.71,Ideal,G,VS2,61.8,56.0,190.11,0.5,267.76,0.9061488673139159
28944,596,0.34,Ideal,E,SI1,61.8,56.0,89.31,0.7,262.68,0.9061488673139159
28945,5293,1.06,Good,I,VS1,57.5,62.0,313.01,1.8,295.29,1.0782608695652174
28946,8024,1.61,Premium,F,SI1,62.9,59.0,414.04,0.9,257.17,0.9379968203497615
28947,906,0.35,Ideal,G,VS1,61.9,55.0,92.55,0.2,264.43,0.8885298869143781
28948,10666,2.02,Good,J,SI2,64.4,60.0,494.9,0.8,245.0,0.9316770186335402
28949,505,0.32,Ideal,H,VS2,61.3,55.0,86.74,0.9,271.06,0.8972267536704731
28950,873,0.3,Ideal,F,IF,61.3,55.0,82.12,0.9,273.73,0.8972267536704731
28951,3527,0.71,Ideal,E,SI1,60.5,56.0,198.15,0.5,279.08,0.9256198347107438
28952,12985,1.79,Premium,I,VS1,62.6,59.0,455.93,0.9,254.71,0.9424920127795527
28953,10338,1.66,Ideal,F,SI2,62.6,59.0,431.51,0.5,259.95,0.9424920127795527
28954,12822,1.81,Very Good,I,VS2,62.7,58.0,463.66,1.2,256.17,0.9250398724082934
28955,789,0.3,Very Good,E,VVS2,61.3,59.0,80.25,0.5,267.5,0.9624796084828712
28956,3394,1.01,Good,I,SI1,58.4,64.0,273.36,0.5,270.65,1.095890410958904
28957,1350,0.42,Ideal,D,VS1,62.3,57.0,108.76,0.8,258.95,0.9149277688603532
28958,7303,1.01,Good,D,VS1,62.2,62.0,258.44,1.9,255.88,0.9967845659163986
28959,734,0.31,Ideal,D,VS2,62.1,55.0,81.75,0.7,263.71,0.8856682769726247
28960,1789,0.59,Very Good,E,VS2,62.3,55.0,158.92,0.7,269.36,0.882825040128411
28961,5063,1.22,Premium,H,SI1,60.6,58.0,325.18,0.7,266.54,0.957095709570957
28962,716,0.43,Ideal,H,SI1,62.4,56.0,112.21,0.4,260.95,0.8974358974358975
28963,3359,0.93,Ideal,I,SI1,61.9,57.0,240.25,0.3,258.33,0.9208400646203554
28964,958,0.42,Very Good,E,VS2,61.9,59.0,109.9,1.3,261.67,0.9531502423263328
28965,1979,0.71,Very Good,J,SI1,59.7,57.0,201.91,0.7,284.38,0.9547738693467336
28966,1235,0.42,Ideal,G,VVS1,61.1,56.0,112.44,0.4,267.71,0.9165302782324058
28967,9231,1.01,Premium,F,VVS2,60.4,59.0,270.0,0.6,267.33,0.9768211920529801
28968,2709,0.71,Ideal,E,VS2,61.7,56.0,189.45,0.3,266.83,0.9076175040518638
28969,5897,0.9,Ideal,D,VS2,63.0,57.0,227.72,0.8,253.02,0.9047619047619048
28970,2276,0.7,Good,I,SI1,58.5,61.0,195.11,1.0,278.73,1.0427350427350428
28971,816,0.31,Ideal,H,IF,60.0,57.0,85.38,0.5,275.42,0.95
28972,694,0.33,Very Good,I,IF,59.0,61.0,93.36,1.6,282.91,1.0338983050847457
28973,7695,1.51,Good,F,SI2,64.2,61.0,374.28,0.7,247.87,0.9501557632398754
28974,5919,1.01,Very Good,G,VS2,59.1,58.0,288.36,1.1,285.5,0.9813874788494078
28975,4315,1.03,Very Good,G,SI2,63.0,57.0,263.78,0.3,256.1,0.9047619047619048
28976,1225,0.5,Fair,F,VS2,64.9,58.0,119.81,1.8,239.62,0.8936825885978428
28977,3497,0.76,Ideal,E,VS2,61.5,59.0,200.54,0.3,263.87,0.959349593495935
28978,949,0.32,Ideal,F,IF,60.9,56.0,87.13,0.5,272.28,0.9195402298850575
28979,695,0.38,Ideal,G,SI1,60.6,57.0,106.72,1.1,280.84,0.9405940594059405
28980,9630,1.17,Ideal,G,VVS2,61.6,56.0,315.81,0.9,269.92,0.9090909090909091
28981,3219,0.72,Very Good,F,VS1,63.3,57.0,187.8,1.2,260.83,0.9004739336492892
28982,2548,0.72,Ideal,G,SI1,61.4,54.0,195.45,0.3,271.46,0.8794788273615636
28983,10155,1.31,Ideal,G,VS1,60.5,57.0,361.96,0.6,276.31,0.9421487603305785
28984,8911,1.7,Ideal,D,SI2,60.7,56.0,462.48,0.9,272.05,0.9225700164744646
28985,447,0.3,Very Good,G,SI1,61.4,57.0,81.56,0.9,271.87,0.9283387622149837
28986,12295,2.09,Very Good,H,SI2,60.1,63.0,546.67,0.6,261.56,1.0482529118136439
28987,13207,1.52,Premium,G,VS1,61.5,58.0,394.89,1.1,259.8,0.943089430894309
28988,906,0.35,Premium,H,VVS2,62.5,58.0,90.52,0.7,258.63,0.928
28989,4469,0.95,Ideal,G,SI1,60.7,56.0,248.06,0.6,261.12,0.9225700164744646
28990,408,0.31,Premium,J,VS1,60.7,60.0,83.64,1.2,269.81,0.9884678747940692
28991,734,0.31,Ideal,D,VS2,62.5,56.0,80.06,0.7,258.26,0.896
28992,6608,1.25,Ideal,G,SI1,60.4,57.0,344.47,0.4,275.58,0.9437086092715232
28993,3243,0.68,Ideal,E,VS1,61.3,55.0,184.87,0.7,271.87,0.8972267536704731
28994,10283,1.21,Very Good,F,VS2,60.1,58.0,328.02,1.0,271.09,0.9650582362728786
28995,9820,1.12,Very Good,G,IF,61.0,58.0,302.56,0.3,270.14,0.9508196721311475
28996,1179,0.45,Very Good,F,VS1,62.1,59.0,112.21,0.8,249.36,0.9500805152979066
28997,1687,0.51,Ideal,F,VS2,61.4,56.0,135.8,0.6,266.27,0.9120521172638437
28998,2573,0.72,Very Good,E,SI2,59.9,57.0,203.64,0.9,282.83,0.9515859766277128
28999,4818,1.02,Premium,D,SI2,62.5,59.0,263.78,0.8,258.61,0.944
29000,1754,0.4,Ideal,D,VVS1,61.8,55.0,106.94,0.8,267.35,0.8899676375404532
29001,2335,0.71,Very Good,G,VS2,62.3,63.0,181.31,1.1,255.37,1.0112359550561798
29002,612,0.3,Ideal,F,VS1,61.8,55.0,80.81,0.5,269.37,0.8899676375404532
29003,12079,1.73,Premium,H,SI1,62.4,58.0,442.45,0.4,255.75,0.9294871794871795
29004,844,0.3,Ideal,E,VS2,62.6,54.0,79.69,0.9,265.63,0.8626198083067093
29005,11107,1.54,Premium,G,SI1,61.8,59.0,397.6,0.7,258.18,0.9546925566343043
29006,7778,1.03,Premium,E,VS1,62.4,58.0,270.82,1.4,262.93,0.9294871794871795
29007,3162,0.9,Good,G,SI2,63.3,59.0,227.35,0.8,252.61,0.9320695102685624
29008,16300,1.6,Ideal,H,IF,61.5,53.0,447.66,1.6,279.79,0.8617886178861789
29009,14188,1.54,Premium,F,VS2,62.8,58.0,389.55,0.5,252.95,0.9235668789808917
29010,783,0.25,Ideal,E,VVS1,62.3,53.0,68.92,0.7,275.68,0.8507223113964687
29011,1053,0.39,Premium,F,VS2,58.4,62.0,108.53,0.6,278.28,1.0616438356164384
29012,1664,0.52,Ideal,D,VS2,61.4,56.0,138.99,0.6,267.29,0.9120521172638437
29013,1013,0.3,Premium,G,VVS1,61.8,59.0,79.32,1.2,264.4,0.9546925566343043
29014,3175,1.0,Fair,J,SI1,65.3,57.0,237.09,3.3,237.09,0.8728943338437979
29015,996,0.51,Fair,J,VS2,65.3,55.0,122.27,0.2,239.75,0.8422664624808576
29016,4235,1.1,Very Good,I,SI1,60.4,61.0,303.01,0.6,275.46,1.009933774834437
29017,10106,1.59,Ideal,I,SI1,62.4,56.0,416.27,0.3,261.81,0.8974358974358975
29018,2970,0.52,Premium,E,VVS2,60.1,58.0,140.33,1.0,269.87,0.9650582362728786
29019,1202,0.44,Ideal,G,VVS1,62.3,56.0,115.03,0.4,261.43,0.8988764044943821
29020,765,0.34,Premium,G,VS2,61.2,59.0,88.12,1.3,259.18,0.9640522875816993
29021,5806,1.0,Premium,G,VS2,63.0,59.0,258.88,0.6,258.88,0.9365079365079365
29022,619,0.29,Very Good,E,VS1,60.0,57.0,81.56,0.2,281.24,0.95
29023,1590,0.54,Ideal,E,VS2,61.8,57.0,144.7,0.6,267.96,0.9223300970873787
29024,6037,1.01,Very Good,F,VS2,58.5,60.0,278.87,0.3,276.11,1.0256410256410255
29025,1749,0.52,Very Good,D,VS2,62.8,58.0,135.0,0.6,259.62,0.9235668789808917
29026,5748,1.07,Ideal,I,SI1,61.5,57.0,285.32,0.3,266.65,0.926829268292683
